roll_no_1,image_id_1,roll_no_2,image_id_2,similarity_score
Alvaro_Uribe,0001,Felipe_Perez_Roque,0002,-0.047295824
Bruce_Paltrow,0003,Ron_Zook,0002,-0.06376843
Andrew_Luster,0003,Janet_Thorpe,0001,-0.16325015
Lleyton_Hewitt,0001,Tony_Blair,0001,-0.04496892
Norm_Macdonald,0001,Michel_Temer,0001,0.051689092
Anzori_Kikalishvili,0003,Laurence_Fishburne,0004,-0.02666717
Jimmy_Gurule,0002,Matt_Dillon,0002,-0.058307532
Tony_Bennett,0004,Annette_Lu,0001,0.006367009
Michael_Jackson,0004,Anthony_Pico,0001,-0.015501831
Cyndi_Thompson,0001,Julie_Goodenough,0001,-0.00015591644
Milt_Heflin,0002,Peri_Gilpin,0002,0.063445926
Tavis_Smiley,0001,Mario_Cipollini,0002,0.043682802
David_Wells,0004,Carlos_Ruiz,0001,0.013077139
Valerie_Harper,0002,Tatiana_Kennedy_Schlossberg,0001,0.06413743
Ahmed_Chalabi,0002,Alain_Ducasse,0001,0.034628324
Nick_Rahall,0002,Alejandro_Gonzalez_Inarritu,0003,0.03785117
Kenny_Chesney,0004,Sergey_Lavrov,0001,-0.03492868
Patrick_Rafter,0004,Tim_Floyd,0003,-0.00798654
Tung_Chee-hwa,0001,Liu_Mingkang,0001,0.029553678
Barbara_Esbin,0001,Shawn_Bradley,0002,0.011763604
Rupert_Murdoch,0002,Omar_Vizquel,0004,0.0056665586
Ron_Howard,0004,Nikolay_Davydenko,0001,0.044129662
Raf_Vallone,0001,Karin_Viard,0001,0.106486335
Tom_Smothers,0003,George_Bovell,0002,0.03348504
Pierre_Van_Hooijdonk,0003,Jesper_Parnevik,0003,0.008464289
Alexandre_Herchcovitch,0001,Joseph_Kabila,0001,-0.05640235
Frank_Beamer,0004,Karin_Viard,0004,0.057089187
Ben_Davis,0002,Phil_Cline,0002,-0.037345864
Tom_Ridge,0004,Ron_Howard,0003,-0.021681141
Odilia_Collazo,0002,Jean-David_Levitte,0002,0.011281319
Eric_Vigouroux,0001,Lindsey_Graham,0004,0.012609951
Mary_Robinson,0001,Julius_Erving,0002,-0.08320163
George_Harrison,0002,Nathalie_Dechy,0004,-0.044689525
Brian_Gregory,0004,Liu_Xiaoqing,0002,0.04633878
Elaine_Chao,0002,Uzi_Even,0001,0.0725345
William_Jackson,0001,Tim_Lopes,0001,0.061582115
Paul_Walker,0003,Ken_Dorsey,0002,-0.043007247
Shoshana_Johnson,0001,Bill_Doba,0001,-0.0469231
Yao_Ming,0003,John_Reilly,0001,-0.031230655
Terry_Hoeppner,0002,Ozzie_Smith,0002,0.02114767
Lenny_Kravitz,0002,Alexis_Dennisoff,0003,0.08913419
Warren_Beatty,0001,Robert_Nardelli,0003,0.02635412
Yossi_Beilin,0001,Aileen_Riggin_Soule,0001,-0.020784028
Paulie_Ayala,0003,Christian_Bale,0002,0.07666516
Pyar_Jung_Thapa,0001,Isidro_Pastor,0002,-0.105535656
Kelly_Clarkson,0002,Linus_Roache,0004,-0.018607397
George_Maxwell_Richards,0002,Moby,0004,-0.06025049
Mick_McCarthy,0004,Gregory_Hines,0002,-0.051593356
Muffet_McGraw,0002,Tang_Jiaxuan,0001,-0.06357528
Tim_Lobinger,0002,Jason_Statham,0004,-0.0754705
George_Gregan,0001,David_Welch,0002,0.090122595
Uday_Hussein,0003,Alex_Gonzalez,0001,-0.05945743
Stefano_Gabbana,0003,Edward_Said,0002,-0.07627188
Paul_Johnson,0002,Luis_Gonzalez_Macchi,0001,0.022802047
Evelyn_Lauder,0002,Dan_Monson,0003,0.012570871
Tom_Cruise,0003,Joel_Gallen,0004,0.13578802
Constance_Marie,0003,Oscar_DLeon,0001,-0.08602874
Prince_Naruhito,0003,Penelope_Ann_Miller,0002,0.028856046
Charlize_Theron,0003,Chris_Pronger,0003,0.008579779
Stockard_Channing,0004,Irina_Lobacheva,0002,0.03197548
Nicole,0002,Micky_Ward,0003,-0.019977883
Ian_Thorpe,0001,Leah_Remini,0003,-0.029585574
Juergen_Schrempp,0001,Hilmi_Ozkok,0001,0.057984315
Garry_McCoy,0003,Oleg_Romantsev,0003,0.073147446
Arlen_Specter,0001,Sarah_Jessica_Parker,0003,-0.05589664
Lars_Von_Trier,0003,James_Robertson_Jr,0002,0.029468188
Steve_Case,0003,Mark_Redman,0001,-0.10488201
Catherine_Woodard,0001,Oracene_Williams,0002,-0.071971275
Kenenisa_Bekele,0001,Luis_Fonsi,0004,0.036085483
Martina_Hingis,0003,Geraldo_Rivera,0002,0.017005803
Stefano_Gabbana,0002,Qais_al-Kazali,0001,-0.020581214
Zhang_Yimou,0002,John_McCain,0001,0.011126559
Thomas_Bjorn,0001,John_Bond,0002,-0.062069982
Carla_Gugino,0003,Shirley_Jones,0001,-0.012983152
Larry_Coker,0002,Vagit_Alekperov,0001,-0.034079853
Daryl_Sabara,0002,Chris_Kolanas,0002,0.02595827
Rodrigo_Rato,0002,Ryan_Nyquist,0001,-0.042686403
Jose_Miguel_Aleman,0003,Lesley_Coppin,0001,0.023983493
Pierre_Van_Hooijdonk,0002,Nikolay_Davydenko,0003,-0.081980795
Peter_Caruana,0002,Ray_Morrough,0001,0.09623827
Alex_Ferguson,0003,Marc_Racicot,0003,0.040678136
Mary_Descenza,0002,Jack_Valenti,0002,0.012011924
Anthony_Hopkins,0002,Woody_Allen,0004,-0.02455303
Kaoru_Hasuike,0004,Bertrand_Bonello,0004,0.053470194
Todd_Petit,0001,Douglas_Gansler,0002,-0.054908123
Igor_Ivanov,0002,Marsha_Ambrosius,0002,-0.062971376
German_Khan,0001,Jeremy_Shockey,0002,-0.12830698
Brenda_van_Dam,0003,Bianca_Jagger,0004,0.14501488
Manfred_Stolpe,0001,Liu_Mingkang,0001,-0.08662149
Alejandro_Lerner,0002,Reggie_Miller,0002,-0.03366456
Zarai_Toledo,0002,Melanie_Griffith,0002,-0.03228276
Muffet_McGraw,0001,Kevin_Spacey,0001,0.09941137
Pedro_Almodovar,0001,Steve_McManaman,0002,-0.06163876
Juanes,0002,Alejandro_Atchugarry,0001,0.012534511
Hamid_Karzai,0001,Yann_Martel,0004,-0.0008763168
Nikolay_Davydenko,0003,Jose_Carlo_Fernandez,0003,-0.0405277
Jodie_Henry,0001,Gianni_Agnelli,0004,0.040899754
Soon_Yi,0001,Chris_Neil,0002,0.055778258
LeBron_James,0004,Bernard_Landry,0001,-0.036381036
William_Rehnquist,0002,Jerry_Lewis,0001,-0.077266246
Catherine_Deneuve,0003,Rudy_Tomjanovich,0004,-0.0042185043
Abraham_Foxman,0003,David_Zeplowitz,0002,-0.0027320087
Frederique_van_der_Wal,0003,Johnny_Benson,0003,-0.0040241983
Mike_Eskew,0004,Don_Siegelman,0001,-0.0285429
Aishwarya_Rai,0004,Colin_Powell,0002,0.0072571235
Jerry_Lewis,0003,Zinedine_Zidane,0002,-0.029552083
Tony_Blair,0002,David_Canary,0001,-0.028687652
Patrice_Chereau,0004,Robert_Morvillo,0002,0.0069889277
Shimon_Peres,0002,Tony_Bennett,0001,0.052934647
Rick_Romley,0001,Freddy_Garcia,0002,0.009600046
Lennox_Lewis,0003,Justin_Guarini,0001,-0.006785443
Mona_Locke,0001,Willie_Nelson,0002,-0.0123604
Hidetoshi_Nakata,0003,Abel_Pacheco,0004,0.09247872
Sergey_Lavrov,0002,Holly_Robinson_Peete,0002,-0.017746698
Martin_McGuinness,0001,Ruth_Dreifuss,0001,-0.017216975
Marisa_Tomei,0001,Michael_Keaton,0003,0.046391394
Jose_Canseco,0004,Patrick_Stewart,0001,-0.031921867
Ruano_Pascual,0003,Tatiana_Kennedy_Schlossberg,0001,-0.09057121
Mike_Johanns,0003,Wayne_Newton,0002,-0.057735443
Hanns_Schumacher,0002,Zoe_Ball,0002,0.06501415
Razali_Ismail,0003,Paula_Prentiss,0002,0.05941387
Ralph_Klein,0003,Larry_Ellison,0002,-0.09145391
Jack_Welch,0004,Anthony_Pico,0002,-0.03361337
Dan_Monson,0003,Kellie_Greene,0001,-0.009686277
Ghassan_Elashi,0001,Monica_Bellucci,0002,0.036622904
Scott_OGrady,0002,Christian_Gimenez,0002,-0.028290533
Carlos_Menem,0002,Tony_LaRussa,0003,0.1039931
Bill_Carmody,0001,Will_Self,0002,-0.05239456
Pierre_Boulanger,0003,DAngelo_Jimenez,0003,-0.06938327
Tim_Robbins,0004,Ray_Nagin,0002,-0.0079558445
Kevin_Harvick,0003,Aly_Wagner,0002,-0.06384831
Leland_Chapman,0002,Valeri_Bure,0004,0.07952942
Mohammed_Al_Hindi,0003,Rob_Marshall,0001,-0.08252499
Phil_Cline,0002,Kevin_Garnett,0004,0.0052864943
Camille_Colvin,0001,Pupi_Avati,0001,0.061589345
Kenneth_Bowersox,0001,Gholamreza_Aghazadeh,0001,-0.038075574
Micky_Arison,0003,Scott_Peterson,0002,0.024776097
Stanley_McChrystal,0001,Mike_Martz,0001,0.06254418
Marc_Racicot,0003,Marwan_Barghouthi,0004,-0.046869032
Tavis_Smiley,0003,Robin_McLaurin_Williams,0002,0.01926964
Antonio_Banderas,0002,Clive_Lloyd,0004,0.030236194
Barry_Williams,0002,Malcolm_Jamal_Warner,0001,0.008678542
Stanley_Ho,0001,Gordon_Campbell,0001,0.022943389
Chris_Simon,0001,Chris_Reitsma,0003,0.0026359102
Bob_Sulkin,0003,Sue_Johnston,0001,-0.08449082
Brad_Wilk,0004,Don_Hewitt,0003,0.113668606
Svend_Aage_Jensby,0001,Michael_Schumacher,0003,0.018217683
Gregorio_Rosal,0001,Erskine_Bowles,0001,-0.05810485
Davis_Love_III,0002,Vivica_Fox,0002,0.027736928
Patti_Balgojevich,0002,Rita_Moreno,0003,-0.035161883
Peter_Costello,0003,Mo_Elleithee,0003,-0.0051712394
Ben_Wallace,0003,Paul_McNulty,0002,-0.10771763
Steven_Spielberg,0003,Guillermo_Coria,0004,0.08397274
Shane_Mosley,0004,Steve_Backley,0002,-0.035624247
Mohammed_Baqir_al-Hakim,0004,Chin-Hui_Tsao,0002,0.033261947
Giuseppe_Gibilisco,0002,Ricardo_Lopez_Murphy,0003,-0.03919932
Franco_Frattini,0003,Dexter_Jackson,0002,0.0515012
Brenda_Wilson,0002,David_Gest,0002,-0.06578011
Khum_Bahadur_Khadka,0002,Gordon_McDonald,0001,0.003087625
Brian_Lara,0003,Jason_Campbell,0001,0.011359362
Yukiko_Okudo,0002,Steven_Hatfill,0004,-0.01577558
Don_Nickles,0003,Steve_Allee,0001,0.028249715
Serena_Williams,0002,John_Robbins,0003,0.029196346
John_Jumper,0003,Jude_Law,0002,-0.060405288
Martin_Brodeur,0002,Surya_Bahadur_Thapa,0002,0.048985824
Tim_Matheson,0003,Adam_Ant,0001,0.057190932
Augustin_Calleri,0003,Saadi_Gadhafi,0003,0.0082714
Christoph_Daum,0002,Toby_Keith,0001,-0.021685326
Torri_Edwards,0003,Hosni_Mubarak,0001,0.031774104
Donald_Keck,0001,Robbie_Coltrane,0002,0.029327948
Joan_Claybrook,0003,Michelle_Rodriguez,0001,-0.041765727
Kim_Hong-gul,0004,Hutomo_Mandala_Putra,0004,-0.05420991
Atsushi_Sato,0002,Bruce_Gebhardt,0002,-0.13283454
Debra_Yang,0003,Ricky_Ray,0002,-0.046816416
Jerry_Rice,0003,Mohammed_Baqir_al-Hakim,0001,0.021882372
Al_Cardenas,0001,Jamie_King,0003,-0.00203624
Gil_de_Ferran,0003,Turner_Stevenson,0004,0.036647797
Kit_Bond,0001,Junko_Tabei,0003,0.039432973
Albert_Costa,0002,Richard_Levin,0002,0.0070193745
Jorge_Arce,0001,Pieter_Bouw,0001,0.06626501
Prince_Charles,0001,Geoff_Dixon,0002,0.06684746
Michelle_Lecky,0002,Mike_Flanagan,0003,0.06738538
Mario_Dumont,0001,Shaukat_Aziz,0002,0.08517667
Alain_Ducasse,0001,Silvan_Shalom,0002,-0.0452149
Kathy_Gannon,0002,Robin_McLaurin_Williams,0002,0.030787628
Shannon_OBrien,0002,Jason_Lezak,0002,0.052782103
Alexandre_Herchcovitch,0003,Nicanor_Duarte_Frutos,0001,0.04740321
Ray_Nagin,0001,Arturo_Gatti,0001,-0.0007612854
Tiago_Splitter,0002,Lili_Marinho,0001,0.017727366
Gordon_McDonald,0002,Alicia_Witt,0001,-0.031422555
Kenneth_Carlsen,0002,Roger_Staubach,0004,0.028556662
Laura_Linney,0002,Nicole_Parker,0003,-0.013769567
Jada_Pinkett_Smith,0003,Randy_Ferbey,0004,0.020360177
Mariah_Carey,0002,Don_Lake,0001,0.023873905
Tim_Blake_Nelson,0003,Ricky_Barnes,0001,0.056182217
Terri_Clark,0004,John_Stallworth,0002,0.05031632
Marianne_Stanley,0002,Martha_Burk,0001,0.018335002
Ernie_Els,0002,Roger_Machado,0002,-0.058352068
Johnny_Depp,0004,Soon_Yi,0001,-0.0016490668
Henk_Bekedam,0002,Trent_Lott,0004,-0.025835024
Timothy_Wirth,0002,Karol_Kucera,0001,-0.010110529
Milt_Palacio,0002,Barry_Alvarez,0004,0.043918066
Jeff_Bzdelik,0001,Bernard_Lord,0001,0.12064326
Paul_Schrader,0004,Geovani_Lapentti,0001,-0.03703171
David_McCallum,0004,Marcelo_Salas,0001,-0.055542216
Juliette_Lewis,0003,Gabriel_Valdes,0004,-0.03247051
Norman_Mineta,0003,Lyle_Lovett,0004,-0.0793183
Gabriel_Batistuta,0004,Justin_Guarini,0001,-0.01882676
Prince_Philippe,0002,Tracy_Wyle,0002,0.065005384
Mika_Hakkinen,0004,Christy_Turlington,0003,0.011061644
Brian_Heidik,0003,Penelope_Ann_Miller,0002,0.020549582
Yann_Martel,0004,Shae-Lynn_Bourne,0002,-0.033260398
Elijah_Wood,0002,Donna_Ralston,0002,0.017875666
Kostya_Tszyu,0002,Placido_Domingo,0002,-0.04446952
Larry_Hagman,0001,Ray_Lewis,0002,0.047893018
Pierre_Lacroix,0001,Bob_Iger,0002,0.13153605
Bruce_Weber,0001,Suzie_McConnell_Serio,0004,0.037598707
Luis_Fonsi,0002,Alec_Baldwin,0003,-0.023855438
Jose_Canseco,0001,Raul_Mondesi,0002,0.032550227
Meles_Zenawi,0003,John_Scarlett,0001,0.03134477
Matthew_Vaughan,0003,Boris_Trajkovski,0001,-0.04491434
Imam_Samudra,0003,Robert_Kocharian,0003,-0.09377234
Kirk_Franklin,0002,John_Ruiz,0001,0.029135529
Gretchen_Mol,0002,Bijan_Darvish,0001,-0.0006649103
Paul_Pierce,0003,Barry_Alvarez,0003,0.013944931
Mike_Montgomery,0002,James_Caan,0002,0.076878175
Newt_Gingrich,0001,Romano_Prodi,0001,0.073975705
James_Hoffa,0003,Tony_Bennett,0003,-0.015031059
Kelly_Ripa,0002,John_Ruiz,0002,0.099431366
Ion_Iliescu,0004,Zdravko_Mucic,0002,-0.049293064
Claudia_Schiffer,0001,Nastassia_Kinski,0001,-0.018873671
Hassan_Wirajuda,0001,Khatol_Mohammad_Zai,0002,0.11013035
Antonio_Cassano,0004,Marta_Dominguz,0003,-0.09726914
Giancarlo_Fisichella,0002,John_Robbins,0003,0.035917856
Christian_Patino,0003,Larry_Bowa,0002,-0.044737063
Roger_Machado,0002,Shawn_Kemp,0003,-0.03302463
Gerry_Kelly,0001,Gaston_Gaudio,0002,0.0046251304
Job_Cohen,0003,Francisco_Flores,0001,0.11319383
Will_Young,0004,Randy_Johnson,0001,-0.02582223
Bobby_Bowden,0004,Richard_Myers,0001,-0.020509716
Joshua_Gracin,0002,Larry_Bowa,0001,-0.08339242
Heather_Locklear,0003,Sheila_Fraser,0003,0.026250118
Herbert_Haupt,0001,William_Nessen,0001,0.00019025244
Sean_Penn,0001,Mehmet_Ali_Sahin,0001,-0.007848614
Saeed_Mortazavi,0002,Hanan_Ashrawi,0001,0.047538407
Fatmir_Limaj,0003,Ronald_Reagan,0001,-0.0974456
Darryl_McDaniels,0001,Bob_Guccione,0001,0.014601212
Imran_Khan,0003,Larry_Flynt,0003,-0.03035478
Kevin_Costner,0004,Francis_Mer,0002,-0.030279143
Richard_Krajicek,0004,Sidney_Kimmel,0002,0.07425627
Mike_Flanagan,0003,Ilan_Goldfajn,0004,-0.093088366
Ray_Bradbury,0001,Ellen_MacArthur,0003,-0.030932494
Mark_Polansky,0003,Carlos_De_Abreu,0003,-0.017146353
Greg_Ostertag,0001,Norman_Mineta,0003,0.02475828
Brian_Billick,0002,Calista_Flockhart,0001,0.0023396015
Cass_Ballenger,0003,Christopher_Reeve,0003,-0.10778825
Maurice_Strong,0002,Goh_Kun,0003,-0.14848536
Celso_Amorim,0002,Hugh_Campbell,0001,0.09766254
Ben_Affleck,0003,Ben_Cohen,0001,0.035153158
Lily_Safra,0002,Lee_Chang-dong,0002,-0.03837142
Chen_Shui-bian,0004,Hillary_Clinton,0004,-0.050712395
Phil_Bennett,0003,Landon_Donovan,0003,-0.033928588
Evgeni_Plushenko,0002,Phil_McGraw,0002,0.038152196
Paul_Michael_Daniels,0002,Ricky_Martin,0001,-0.048451632
Yasushi_Akashi,0003,Sean_Hayes,0002,-0.012628896
Robby_Ginepri,0001,Cass_Ballenger,0002,0.018770715
John_Kerry,0003,Sylvia_Plachy,0001,0.024311898
Darrell_Porter,0003,Roberto_Lavagna,0003,-0.0081384145
Abba_Eban,0001,AJ_Cook,0001,0.15063179
Edward_Johnson,0001,Jason_Lezak,0001,-0.0072006136
Andreas_Vinciguerra,0004,Nicolas_Macrozonaris,0001,-0.06476211
Hal_Gehman,0001,Donald_Pettit,0002,0.07580897
Joschka_Fischer,0001,Daniel_Ortega,0002,-0.056405816
Lionel_Richie,0002,Francois_Pienaar,0002,0.022373611
Phil_Donahue,0002,Mitch_Kupchak,0002,-0.021862365
Tim_Conway,0002,Lonnie_Donegan,0002,0.0008802172
Alex_Wallau,0002,John_Kerry,0002,-0.00824528
David_McKiernan,0001,Bill_Curry,0002,-0.010666763
James_Carville,0002,Jack_Nicholson,0003,-0.09684042
Bruce_Springsteen,0003,Mike_Matheny,0001,-0.009002073
Courtney_Love,0002,Margaret_Thatcher,0003,-0.024488956
Daniel_Scioli,0002,Annie_Machon,0002,-0.048502527
Robert_Downey_Jr,0002,Gene_Hackman,0002,0.01832952
Peter_Hartz,0004,Jeremy_Shockey,0002,-0.0071008354
Mike_Bryan,0004,Yang_Jianli,0001,0.017601624
Robert_Wagner,0003,Karen_Lynn_Gorney,0001,0.13947496
Rob_Marshall,0001,Dick_Jauron,0001,0.0056185257
George_Robertson,0001,Carmen_Electra,0004,0.18230544
Frank_Hilldrup,0001,Urmila_Matondkar,0004,-0.0381853
Jose_Carreras,0004,Gianna_Angelopoulos-Daskalaki,0001,0.047620688
Lewis_Booth,0002,Heather_Locklear,0002,0.10766374
Anthony_Garotinho,0001,Kieran_Culkin,0002,0.0075827055
Brendan_Hansen,0001,Charley_Armey,0001,0.041697044
Rafiq_Hariri,0001,Ray_Lewis,0002,0.0057549886
Cameron_Diaz,0001,Mae_Jemison,0001,-0.030389268
Tanya_Lindenmuth,0002,Mary_Lou_Retton,0002,-0.045278504
John_Cusack,0004,Colin_Prescot,0001,-0.03434338
David_Spade,0004,James_Gandolfini,0003,-0.030368796
Davey_Johnson,0004,Marissa_Jaret_Winokur,0003,-0.08890347
Claudette_Robinson,0004,Inam-ul-Haq,0001,-0.06243904
Nancy_Sinatra,0004,Bartosz_Kizierowski,0002,-0.049191594
John_Negroponte,0003,Jennifer_McCoy,0002,0.028709522
Cynthia_Nixon,0004,Brian_Williams,0001,-0.025204483
Piers_Sellers,0001,Thomas_Watjen,0002,0.0025896244
Rodrigo_Rato,0001,Fabiola_Zuluaga,0001,-0.047564078
Jason_Sehorn,0002,Bartosz_Kizierowski,0002,-0.007046006
Kristin_Scott,0002,Peter_Costello,0004,-0.08492248
Michael_Michele,0002,Liza_Minnelli,0001,0.028827136
Wesley_Clark,0002,T_Boone_Pickens,0004,0.0483699
Bob_Huggins,0004,Jan_Ullrich,0003,-0.044171646
Barry_Switzer,0001,Aline_Chretien,0003,-0.04411789
Max_Mosley,0001,Valerie_Harper,0002,-0.014083073
Javier_Zanetti,0001,Elizabeth_Shue,0003,-0.04471428
Gracia_Burnham,0001,Jacques_Rogge,0003,0.03811463
Clay_Aiken,0002,Donna_Shalala,0001,0.04960578
Dustin_Brown,0002,Gene_Sauers,0003,-0.0032471544
Bruce_Weber,0002,Janez_Drnovsek,0003,0.0032670535
Abdullatif_Sener,0002,Ricardo_Lagos,0003,-0.09219703
Ralf_Schumacher,0001,Oracene_Williams,0004,0.018269377
Meg_Mallon,0003,Dick_Vermeil,0003,0.15661603
Julia_Glass,0002,Ernie_Eves,0002,-0.08542478
Juan_Carlos_Ferrero,0002,Mary_Robinson,0004,0.036147546
James_Carville,0004,Brett_Hull,0003,0.00968343
Chea_Sophara,0002,Jacques_Villeneuve,0004,0.014399337
Guillaume_Depardieu,0001,Colleen_Ryan,0002,-0.00974611
Maria_Callas,0002,David_Wolf,0002,0.0070098867
Jamie_Lee_Curtis,0002,Guillaume_Depardieu,0002,0.013858927
Lindsay_Lohan,0002,Frank_Marshall,0004,-0.07019867
Justin_Guarini,0003,Piotr_Anderszewski,0003,-0.17971097
Spike_Lee,0004,Eric_Lindros,0001,0.016904946
Takeshi_Kitano,0001,Bud_Selig,0002,0.01690352
Krishna_Bhadur_Mahara,0001,Sandy_Smith,0002,-0.009136209
John_Garamendi,0004,Arnaud_Clement,0001,-0.06160041
Evan_Rachel_Wood,0002,John_Howard,0001,-0.05245405
Gian_Marco,0002,Vecdi_Gonul,0003,0.055199802
Nestor_Kirchner,0003,Beatrice_Dalle,0002,-0.0015518423
Arlen_Specter,0003,George_Tenet,0001,-0.06239636
Jennifer_Connelly,0001,Scott_McClellan,0001,-0.008253895
John_Madden,0003,Abdel_Aziz_Al-Hakim,0002,-0.03146468
Jacky_Cheung,0001,Bulent_Ecevit,0001,0.03310514
Jason_Lezak,0002,Mick_Jagger,0001,-0.09779332
Prince_Claus,0002,Manfred_Stolpe,0004,-0.059925776
Abdel_Nasser_Assidi,0001,Tina_Fey,0003,-0.07079172
Emma_Thompson,0001,Terry_Bradshaw,0004,-0.021044806
Nong_Duc_Manh,0002,Ira_Einhorn,0001,-0.07358985
Michael_Keaton,0002,Roy_Moore,0002,0.05406369
Guus_Hiddink,0004,Richard_Parsons,0001,0.034167863
Ian_Thorpe,0003,Paul_Johnson,0002,0.046508428
Dean_Sheremet,0004,Pier_Ferdinando_Casini,0001,-0.016257878
Liu_Ye,0001,Joseph_Ralston,0002,0.04337818
Dirk_Kempthorne,0001,Tim_Henman,0001,0.046691
Juan_Francisco_Palencia,0001,Gordon_Campbell,0002,-0.03603
Jason_Alexander,0002,Hugh_Campbell,0002,-0.035606865
Norman_Jewison,0001,Steve_Fehr,0002,-0.15270528
David_Braley,0002,Tara_VanDerveer,0001,-0.0008285111
Steve_Redgrave,0004,Jason_Biggs,0003,-0.09624898
Kathy_Baker,0002,Tom_Tunney,0002,0.069852844
Rand_Miller,0003,Lokendra_Bahadur_Chand,0001,-0.058593117
Percy_Gibson,0001,Vicki_Zhao_Wei,0002,-0.010796722
Norman_Jewison,0002,David_Obey,0002,0.059404492
Gary_Stevens,0002,Rick_Husband,0002,-0.07876696
Roberto_Carlos,0002,Tonino_Guerra,0002,0.07190795
Gerard_Kleisterlee,0003,Mary_Lou_Retton,0001,-0.027781945
Don_Siegelman,0001,Leticia_Van_de_Putte,0001,-0.018529195
David_Duke,0002,Atom_Egoyan,0003,0.05800972
William_Jackson,0002,Jeanette_Gray,0002,0.07820429
Cristina_Saralegui,0002,Alan_Mulally,0002,0.12595677
Martin_Scorsese,0002,Jim_Wong,0001,-0.026712248
Jeff_Van_Gundy,0002,Wolfgang_Clement,0003,0.02246553
Baz_Luhrmann,0002,Robert_Redford,0001,0.0008964315
Queen_Elizabeth_II,0001,Sereyvuth_Kem,0001,-0.0043456033
Eric_Lloyd,0001,Bill_Simon,0002,0.025119888
Robert_Stack,0002,John_Swofford,0002,0.039515
Jen_Schefft,0004,Michael_Pfleger,0001,-0.05036045
Kevin_Sorbo,0003,Rick_Bragg,0002,0.012838569
Bonnie_Fuller,0003,Syed_Abdul_Rahman_Geelani,0002,0.0022712983
Victor_Hanescu,0001,Maria_Simon,0003,-0.029143842
Arianna_Huffington,0003,Jim_Bunning,0002,-0.018093273
Zarai_Toledo,0001,Darren_Campel,0002,0.061133534
Monica_Bellucci,0004,Chris_Tucker,0003,-0.044309713
Chanda_Rubin,0002,Derek_Lowe,0003,-0.0022272281
Pablo_Latras,0002,James_Brown,0002,-0.009916993
Gilberto_Rodriguez_Orejuela,0002,James_Wolfensohn,0002,0.10121825
Lene_Espersen,0004,Eric_Wedge,0002,0.07286532
Zorica_Radovic,0002,Ana_Claudia_Talancon,0002,0.03551615
Denise_van_Outen,0003,Johnny_Tapia,0001,0.019673817
Coleen_Rowley,0003,Vladimir_Meciar,0004,-0.028319743
Daniel_Patrick_Moynihan,0004,Martin_Luther_King_III,0002,-0.07567939
Peter_Hartz,0002,Gianna_Angelopoulos-Daskalaki,0002,0.10965288
Gerhard_Schroeder,0003,Helio_Rubens_Garcia,0002,0.013450833
Hidetoshi_Nakata,0004,Martin_Torrijos,0001,-0.017832493
Kate_Burton,0003,Cheryl_Ford,0001,0.057762634
Joe_Dumars,0004,Carlos_Arroyo,0001,-0.022035167
Geraldo_Rivera,0002,Sebastian_Porto,0003,0.010095554
Omar_Sharif,0002,Bijan_Darvish,0001,-0.05028955
Chan_Gailey,0003,Imam_Samudra,0002,-0.023220992
Carmen_Electra,0001,Nick_Nolte,0002,0.013992287
Mikhail_Kalashnikov,0003,Gerard_Kleisterlee,0001,0.105539925
Bobby_Bowden,0003,Kurt_Schottenheimer,0001,-0.029643048
Charley_Armey,0001,Elena_Bereznaya,0001,-0.022046866
Jennifer_Love_Hewitt,0002,James_Murdoch,0001,0.056187063
Queen_Silvia,0002,Max_Biaggi,0003,0.07553789
Hamad_Bin_Isa_al-Khalifa,0002,Marat_Safin,0002,0.03982118
Timbul_Silaen,0001,Mark_Martin,0003,-0.027950823
Chin-Feng_Chen,0002,Christian_Bale,0003,0.026557121
Juan_Pablo_Montoya,0002,Lionel_Hampton,0002,-0.03408312
Timbul_Silaen,0002,Craig_Fitzgibbon,0002,-0.05299674
Ruth_Christofferson,0001,Roberto_Cavalli,0001,0.014219789
Arnold_Schwarzenegger,0001,Stanley_McChrystal,0004,-0.035656597
Wilton_Norman_Chamberlain,0001,Charles_Grassley,0004,0.022815926
Daniel_Day-Lewis,0002,Larry_Ellison,0004,0.0513438
Daryl_Jones,0002,Lester_Holt,0001,-0.12107317
Richard_Naughton,0002,Mian_Khursheed_Mehmood_Kasuri,0001,0.056826353
Mike_Leach,0001,Laurel_Clark,0001,-0.023703571
Jane_Russell,0002,Cindy_Crawford,0002,0.025722051
Mel_Gibson,0003,Mile_Mrksic,0002,0.109801486
Leonardo_DiCaprio,0003,Alain_Ducasse,0001,0.013510464
Dimitar_Berbatov,0002,Ben_Kingsley,0004,0.046488684
Brad_Gushue,0003,Lennox_Lewis,0001,-0.00828223
Max_Baucus,0001,Ernest_Hollings,0004,0.049153365
Vladimir_Putin,0001,James_Cunningham,0001,0.017602038
Gore_Vidal,0002,Jim_Letten,0003,-0.09447007
Ringo_Starr,0002,Jim_Tressel,0002,0.05714447
Jerry_Hall,0003,Antje_Buschschulte,0004,-0.042577535
Jim_Furyk,0001,Ricky_Quick,0001,0.024890933
Malcolm_Jamal_Warner,0001,Caroline_Kennedy,0001,-0.0420368
John_Wayne,0002,Donald_Evans,0001,0.032620758
Andy_Benes,0002,Alex_Penelas,0001,0.070485905
William_Pryor_Jr,0001,Eduardo_Romero,0001,-0.1283077
