roll_no,image_id_1,image_id_2,similarity_score
Steve_Largent,0002,0003,0.726909
Steve_Largent,0001,0003,0.58584464
San_Lan,0002,0001,0.6350707
Alma_Powell,0002,0001,0.0031104344
Bartosz_Kizierowski,0001,0002,0.4447034
Kevin_Millwood,0003,0001,0.6645262
Kevin_Millwood,0003,0002,0.44647622
Kevin_Millwood,0003,0004,0.62520206
Kevin_Millwood,0001,0002,0.52783144
Kevin_Millwood,0001,0004,0.63543713
Kevin_Millwood,0002,0004,0.5776374
Glenn_Plummer,0004,0002,-0.1098929
Glenn_Plummer,0004,0003,0.70223475
Glenn_Plummer,0004,0001,-0.0034946604
Glenn_Plummer,0002,0003,-0.006368069
Glenn_Plummer,0002,0001,0.59011304
Glenn_Plummer,0003,0001,0.09105545
Peter_Bacanovic,0003,0004,0.7692716
Peter_Bacanovic,0003,0002,0.5702512
Peter_Bacanovic,0003,0001,0.65050256
Peter_Bacanovic,0004,0002,0.56803256
Peter_Bacanovic,0004,0001,0.6292083
Peter_Bacanovic,0002,0001,0.7978897
Zydrunas_Ilgauskas,0001,0003,0.55704296
Zydrunas_Ilgauskas,0001,0004,0.46511295
Zydrunas_Ilgauskas,0001,0002,0.50188076
Zydrunas_Ilgauskas,0003,0004,0.53629994
Zydrunas_Ilgauskas,0003,0002,0.6342371
Zydrunas_Ilgauskas,0004,0002,0.55442786
Abel_Pacheco,0004,0001,0.45430842
Abel_Pacheco,0004,0003,0.5971674
Abel_Pacheco,0004,0002,0.67078346
Abel_Pacheco,0001,0003,0.3797136
Abel_Pacheco,0001,0002,0.34750235
Abel_Pacheco,0003,0002,0.58497906
Donald_Regan,0001,0002,0.5528755
Emily_Robison,0003,0002,0.69148433
Emily_Robison,0003,0001,0.6747149
Emily_Robison,0003,0004,0.62144405
Emily_Robison,0002,0001,0.6231929
Emily_Robison,0002,0004,0.68949693
Emily_Robison,0001,0004,0.6713698
Sonya_Walger,0001,0002,0.58954746
Sonya_Walger,0001,0003,0.48192638
Sonya_Walger,0001,0004,0.6937493
Sonya_Walger,0002,0003,0.57049876
Sonya_Walger,0002,0004,0.6752055
Sonya_Walger,0003,0004,0.62054527
Dale_Earnhardt,0002,0003,0.69774336
Dale_Earnhardt,0002,0001,0.59554577
Dale_Earnhardt,0003,0001,0.50662196
Lorraine_Bracco,0004,0001,0.62837017
Lorraine_Bracco,0004,0002,0.76857513
Lorraine_Bracco,0004,0003,0.58029747
Lorraine_Bracco,0001,0002,0.6266564
Lorraine_Bracco,0001,0003,0.55291826
Lorraine_Bracco,0002,0003,0.6108253
Stuart_Townsend,0001,0002,0.54605377
Marcos_Cafu,0002,0003,0.75083125
Marcos_Cafu,0002,0001,0.574249
Marcos_Cafu,0003,0001,0.62867296
Stefan_Tafrov,0001,0002,0.738566
Jennifer_Garner,0003,0002,0.5404202
Jennifer_Garner,0003,0001,0.568964
Jennifer_Garner,0003,0004,0.4698808
Jennifer_Garner,0002,0001,0.48363805
Jennifer_Garner,0002,0004,0.52216005
Jennifer_Garner,0001,0004,0.5130089
Timothy_McVeigh,0001,0003,0.6885757
Timothy_McVeigh,0001,0002,0.33791116
Timothy_McVeigh,0001,0004,0.68949026
Timothy_McVeigh,0003,0002,0.25878924
Timothy_McVeigh,0003,0004,0.88209057
Timothy_McVeigh,0002,0004,0.25792143
Colin_Prescot,0004,0002,0.6971394
Colin_Prescot,0004,0003,0.64460933
Colin_Prescot,0004,0001,0.5737145
Colin_Prescot,0002,0003,0.6198654
Colin_Prescot,0002,0001,0.60840285
Colin_Prescot,0003,0001,0.7473761
Lennox_Lewis,0004,0003,0.74099994
Lennox_Lewis,0004,0001,0.47244892
Lennox_Lewis,0004,0002,0.4233421
Lennox_Lewis,0003,0001,0.4211194
Lennox_Lewis,0003,0002,0.41103292
Lennox_Lewis,0001,0002,0.43825638
Gordana_Grubin,0002,0001,0.6540549
Patty_Duke,0001,0003,0.39812696
Patty_Duke,0001,0004,0.22479424
Patty_Duke,0001,0002,0.34555328
Patty_Duke,0003,0004,0.5289377
Patty_Duke,0003,0002,0.51504797
Patty_Duke,0004,0002,0.472998
Nan_Wang,0002,0003,0.77058554
Nan_Wang,0002,0004,0.7044823
Nan_Wang,0002,0001,0.65159655
Nan_Wang,0003,0004,0.7059244
Nan_Wang,0003,0001,0.70321995
Nan_Wang,0004,0001,0.65985847
Jonathan_Mostow,0001,0004,0.6880889
Jonathan_Mostow,0001,0003,0.6537231
Jonathan_Mostow,0001,0002,0.753701
Jonathan_Mostow,0004,0003,0.82358134
Jonathan_Mostow,0004,0002,0.6698064
Jonathan_Mostow,0003,0002,0.6970496
Tyrone_Medley,0001,0002,0.62654364
Solomon_Passy,0003,0001,0.6354714
Solomon_Passy,0003,0002,0.8485043
Solomon_Passy,0003,0004,0.71755975
Solomon_Passy,0001,0002,0.6186844
Solomon_Passy,0001,0004,0.5593246
Solomon_Passy,0002,0004,0.75527906
Winston_Churchill,0002,0003,0.5166862
William_Perry,0003,0004,0.76433104
William_Perry,0003,0002,0.555963
William_Perry,0003,0001,0.5072053
William_Perry,0004,0002,0.60765773
William_Perry,0004,0001,0.5150024
William_Perry,0002,0001,0.691008
Garry_McCoy,0002,0003,0.54059005
Garry_McCoy,0002,0001,0.7631948
Garry_McCoy,0003,0001,0.5724733
Sheila_Fraser,0003,0001,-0.01636067
Sheila_Fraser,0003,0002,0.7357423
Sheila_Fraser,0001,0002,-0.058221307
Luiz_Felipe_Scolari,0001,0004,0.7574412
Luiz_Felipe_Scolari,0001,0003,0.6608831
Luiz_Felipe_Scolari,0001,0002,0.5657473
Luiz_Felipe_Scolari,0004,0003,0.6952561
Luiz_Felipe_Scolari,0004,0002,0.58711976
Luiz_Felipe_Scolari,0003,0002,0.66107225
Ernesto_Zedillo,0002,0003,0.65903777
Ernesto_Zedillo,0002,0001,0.66158533
Ernesto_Zedillo,0003,0001,0.6223804
Lidija_Djukanovic,0001,0002,0.6566432
Walter_Mondale,0003,0002,0.513448
Walter_Mondale,0003,0004,0.6890025
Walter_Mondale,0003,0001,0.5260734
Walter_Mondale,0002,0004,0.4105496
Walter_Mondale,0002,0001,0.68938375
Walter_Mondale,0004,0001,0.45791915
Kate_Starbird,0001,0004,0.5430118
Kate_Starbird,0001,0002,0.6006254
Kate_Starbird,0001,0003,0.6422851
Kate_Starbird,0004,0002,0.59822416
Kate_Starbird,0004,0003,0.59675395
Kate_Starbird,0002,0003,0.73672974
Maria_Guida,0003,0001,0.11436117
Maria_Guida,0003,0004,0.5512934
Maria_Guida,0003,0002,0.57137036
Maria_Guida,0001,0004,0.13263577
Maria_Guida,0001,0002,0.06012956
Maria_Guida,0004,0002,0.6125407
Jafar_Umar_Thalib,0002,0003,0.6515027
Jafar_Umar_Thalib,0002,0001,0.72279054
Jafar_Umar_Thalib,0003,0001,0.5628849
Evan_Marriott,0001,0003,0.52794814
Evan_Marriott,0001,0002,0.75061387
Evan_Marriott,0001,0004,0.54863536
Evan_Marriott,0003,0002,0.565183
Evan_Marriott,0003,0004,0.8372338
Evan_Marriott,0002,0004,0.5688838
Jim_Bollman,0002,0001,0.7838532
Ernie_Stewart,0002,0001,0.65246505
Stephen_Frears,0002,0004,0.6683589
Stephen_Frears,0002,0001,0.7606791
Stephen_Frears,0002,0003,0.6847944
Stephen_Frears,0004,0001,0.609945
Stephen_Frears,0004,0003,0.7508422
Stephen_Frears,0001,0003,0.6328514
Donna_Brazile,0001,0004,0.7549436
Donna_Brazile,0001,0003,0.71327806
Donna_Brazile,0001,0002,0.76976395
Donna_Brazile,0004,0003,0.65996337
Donna_Brazile,0004,0002,0.6645405
Donna_Brazile,0003,0002,0.72578347
Tommy_Amaker,0003,0004,0.6509478
Tommy_Amaker,0003,0002,0.5564575
Tommy_Amaker,0003,0001,0.5014738
Tommy_Amaker,0004,0002,0.48643222
Tommy_Amaker,0004,0001,0.47397417
Tommy_Amaker,0002,0001,0.6539755
Justin_Wilson,0002,0004,0.62821114
Justin_Wilson,0002,0003,0.6650082
Justin_Wilson,0002,0001,0.6174302
Justin_Wilson,0004,0003,0.82042307
Justin_Wilson,0004,0001,0.8460183
Justin_Wilson,0003,0001,0.7495872
Bill_Parcells,0003,0001,0.442332
Bill_Parcells,0003,0004,0.754557
Bill_Parcells,0003,0002,0.6925319
Bill_Parcells,0001,0004,0.54227024
Bill_Parcells,0001,0002,0.51299405
Bill_Parcells,0004,0002,0.7133279
Kelvin_Sampson,0001,0003,0.6651363
Kelvin_Sampson,0001,0004,0.63690674
Kelvin_Sampson,0001,0002,0.6269101
Kelvin_Sampson,0003,0004,0.78621817
Kelvin_Sampson,0003,0002,0.749598
Kelvin_Sampson,0004,0002,0.68364036
Qian_Qichen,0001,0002,0.53181744
Qian_Qichen,0001,0003,0.5654449
Qian_Qichen,0002,0003,0.6031492
Wolfgang_Clement,0002,0001,0.61389965
Wolfgang_Clement,0002,0003,0.540812
Wolfgang_Clement,0002,0004,0.5827281
Wolfgang_Clement,0001,0003,0.4858505
Wolfgang_Clement,0001,0004,0.4266421
Wolfgang_Clement,0003,0004,0.5990498
Bonnie_Fuller,0001,0003,0.7546845
Bonnie_Fuller,0001,0002,0.6269692
Bonnie_Fuller,0001,0004,0.75771004
Bonnie_Fuller,0003,0002,0.6535021
Bonnie_Fuller,0003,0004,0.830153
Bonnie_Fuller,0002,0004,0.6275035
Brian_Cowen,0004,0003,0.67662364
Brian_Cowen,0004,0001,0.1978786
Brian_Cowen,0004,0002,0.69740963
Brian_Cowen,0003,0001,0.1051412
Brian_Cowen,0003,0002,0.755381
Brian_Cowen,0001,0002,0.1086098
Spike_Jonze,0004,0003,0.85311055
Spike_Jonze,0004,0002,0.7905959
Spike_Jonze,0004,0001,0.69434696
Spike_Jonze,0003,0002,0.7924353
Spike_Jonze,0003,0001,0.7043677
Spike_Jonze,0002,0001,0.7777095
Filippo_Volandri,0003,0001,0.60269445
Filippo_Volandri,0003,0002,0.5761447
Filippo_Volandri,0001,0002,0.56328785
Jaap_de_Hoop_Scheffer,0002,0001,0.6416584
Jaap_de_Hoop_Scheffer,0002,0003,0.6198032
Jaap_de_Hoop_Scheffer,0002,0004,0.6393717
Jaap_de_Hoop_Scheffer,0001,0003,0.6358088
Jaap_de_Hoop_Scheffer,0001,0004,0.6613419
Jaap_de_Hoop_Scheffer,0003,0004,0.7615351
Paul_Crake,0001,0002,0.46457785
Linda_Dano,0003,0004,0.67720824
Linda_Dano,0003,0001,0.4227512
Linda_Dano,0003,0002,0.58775645
Linda_Dano,0004,0001,0.41154012
Linda_Dano,0004,0002,0.70174265
Linda_Dano,0001,0002,0.28306586
Lindsey_Graham,0001,0004,0.65264153
Lindsey_Graham,0001,0003,0.7630955
Lindsey_Graham,0001,0002,0.7905973
Lindsey_Graham,0004,0003,0.67192113
Lindsey_Graham,0004,0002,0.6874646
Lindsey_Graham,0003,0002,0.81284106
Thalia,0001,0002,0.6000507
Kai-Uwe_Ricke,0001,0002,0.6993784
Marsha_Thomason,0003,0002,0.43289527
Marsha_Thomason,0003,0001,0.47334197
Marsha_Thomason,0003,0004,0.50328106
Marsha_Thomason,0002,0001,0.4266357
Marsha_Thomason,0002,0004,0.41109648
Marsha_Thomason,0001,0004,0.5751154
Carlos_Alberto_Parreira,0001,0002,0.82305634
Carlos_Alberto_Parreira,0001,0003,0.64821035
Carlos_Alberto_Parreira,0001,0004,0.6541649
Carlos_Alberto_Parreira,0002,0003,0.695083
Carlos_Alberto_Parreira,0002,0004,0.68153846
Carlos_Alberto_Parreira,0003,0004,0.7979929
Nick_Price,0003,0002,0.66960526
Nick_Price,0003,0001,0.61444336
Nick_Price,0002,0001,0.49854308
Trent_Lott,0003,0004,0.7906313
Trent_Lott,0003,0002,0.70362335
Trent_Lott,0003,0001,0.6162498
Trent_Lott,0004,0002,0.7245614
Trent_Lott,0004,0001,0.65691626
Trent_Lott,0002,0001,0.64269745
Heather_Mills,0002,0001,0.6362827
Heather_Mills,0002,0004,0.6356131
Heather_Mills,0002,0003,0.58790207
Heather_Mills,0001,0004,0.56244797
Heather_Mills,0001,0003,0.6588536
Heather_Mills,0004,0003,0.58324534
Tom_Ridge,0003,0004,0.74865294
Tom_Ridge,0003,0001,0.7300661
Tom_Ridge,0003,0002,0.6306379
Tom_Ridge,0004,0001,0.6696535
Tom_Ridge,0004,0002,0.59918773
Tom_Ridge,0001,0002,0.61424696
Chakib_Khelil,0001,0002,0.67435956
Sam_Rockwell,0001,0003,0.654764
Sam_Rockwell,0001,0004,0.6377108
Sam_Rockwell,0001,0002,0.7404775
Sam_Rockwell,0003,0004,0.62855923
Sam_Rockwell,0003,0002,0.6994604
Sam_Rockwell,0004,0002,0.6652057
Colleen_Atwood,0001,0003,0.6413896
Colleen_Atwood,0001,0002,0.6828567
Colleen_Atwood,0003,0002,0.71583515
Chris_Rock,0003,0004,0.71346617
Chris_Rock,0003,0002,0.62645996
Chris_Rock,0003,0001,0.67999625
Chris_Rock,0004,0002,0.65912575
Chris_Rock,0004,0001,0.7315844
Chris_Rock,0002,0001,0.645273
Brian_Campbell,0003,0002,0.052696884
Brian_Campbell,0003,0001,0.7635069
Brian_Campbell,0003,0004,0.7022263
Brian_Campbell,0002,0001,0.11667486
Brian_Campbell,0002,0004,0.15855062
Brian_Campbell,0001,0004,0.648703
Sheila_Copps,0004,0003,0.6814292
Sheila_Copps,0004,0002,0.67522836
Sheila_Copps,0004,0001,0.5576992
Sheila_Copps,0003,0002,0.6582342
Sheila_Copps,0003,0001,0.6329992
Sheila_Copps,0002,0001,0.6084398
Sam_Mendes,0001,0002,0.6742022
Hrithik_Roshan,0003,0004,0.7060882
Hrithik_Roshan,0003,0002,0.6733921
Hrithik_Roshan,0003,0001,0.6534474
Hrithik_Roshan,0004,0002,0.70961463
Hrithik_Roshan,0004,0001,0.69909275
Hrithik_Roshan,0002,0001,0.6726551
Jonathan_Karsh,0001,0004,0.6436814
Jonathan_Karsh,0001,0002,0.68913114
Jonathan_Karsh,0001,0003,0.6919849
Jonathan_Karsh,0004,0002,0.67143345
Jonathan_Karsh,0004,0003,0.6847231
Jonathan_Karsh,0002,0003,0.9798237
Christine_Arron,0004,0001,0.64675415
Christine_Arron,0004,0003,0.61794275
Christine_Arron,0004,0002,0.6978
Christine_Arron,0001,0003,0.48661315
Christine_Arron,0001,0002,0.5327183
Christine_Arron,0003,0002,0.6167625
Shawn_Bradley,0003,0001,0.6529987
Shawn_Bradley,0003,0002,0.5797832
Shawn_Bradley,0003,0004,0.56867796
Shawn_Bradley,0001,0002,0.63424456
Shawn_Bradley,0001,0004,0.50423384
Shawn_Bradley,0002,0004,0.53124624
Massoud_Barzani,0003,0001,0.73070085
Massoud_Barzani,0003,0004,0.66760117
Massoud_Barzani,0003,0002,0.7804089
Massoud_Barzani,0001,0004,0.63359094
Massoud_Barzani,0001,0002,0.70117146
Massoud_Barzani,0004,0002,0.70300937
Tom_Harkin,0001,0002,0.6472399
Tom_Harkin,0001,0004,0.45729038
Tom_Harkin,0001,0003,0.41406888
Tom_Harkin,0002,0004,0.63504255
Tom_Harkin,0002,0003,0.6014971
Tom_Harkin,0004,0003,0.7470434
Claudia_Schiffer,0002,0001,0.43190145
Claudia_Schiffer,0002,0004,0.5115626
Claudia_Schiffer,0002,0003,0.53328776
Claudia_Schiffer,0001,0004,0.3920516
Claudia_Schiffer,0001,0003,0.47772262
Claudia_Schiffer,0004,0003,0.6401178
Jose_Carreras,0002,0004,0.49212527
Jose_Carreras,0002,0003,0.45011598
Jose_Carreras,0002,0001,0.53252053
Jose_Carreras,0004,0003,0.7273742
Jose_Carreras,0004,0001,0.4410107
Jose_Carreras,0003,0001,0.4350101
Bob_Menendez,0003,0004,0.64463514
Bob_Menendez,0003,0002,0.5766789
Bob_Menendez,0003,0001,0.65235
Bob_Menendez,0004,0002,0.5934926
Bob_Menendez,0004,0001,0.58034825
Bob_Menendez,0002,0001,0.5706485
Terry_Hoeppner,0001,0002,0.56654
Mike_Scioscia,0002,0003,0.5669334
Mike_Scioscia,0002,0001,0.45807514
Mike_Scioscia,0003,0001,0.48641402
Diana_Krall,0002,0001,0.57851636
Barbara_Bach,0001,0002,0.7296714
Barbara_Bach,0001,0003,0.47882792
Barbara_Bach,0002,0003,0.48695797
Edward_Egan,0001,0003,0.4670753
Edward_Egan,0001,0002,0.58567756
Edward_Egan,0003,0002,0.71998876
Maria_Luisa_Mendonca,0002,0001,0.6392882
Carlton_Dotson,0002,0001,0.6935472
Chuck_Amato,0002,0001,0.4948517
Chuck_Amato,0002,0003,0.703997
Chuck_Amato,0001,0003,0.47762656
Felix_Mantilla,0003,0001,0.52613914
Felix_Mantilla,0003,0002,0.63298464
Felix_Mantilla,0001,0002,0.6377792
Placido_Domingo,0002,0003,0.64909506
Placido_Domingo,0002,0004,0.503762
Placido_Domingo,0002,0001,0.96259356
Placido_Domingo,0003,0004,0.5765109
Placido_Domingo,0003,0001,0.6313231
Placido_Domingo,0004,0001,0.49644253
King_Gyanendra,0002,0001,0.5935681
Mary-Kate_Olsen,0002,0001,0.47134215
Quin_Snyder,0002,0003,0.7541311
Quin_Snyder,0002,0004,0.674149
Quin_Snyder,0002,0001,0.7810682
Quin_Snyder,0003,0004,0.61021537
Quin_Snyder,0003,0001,0.7243957
Quin_Snyder,0004,0001,0.68359685
Terry_Bradshaw,0002,0003,0.553963
Terry_Bradshaw,0002,0001,0.55488604
Terry_Bradshaw,0002,0004,0.49161223
Terry_Bradshaw,0003,0001,0.5473878
Terry_Bradshaw,0003,0004,0.7452865
Terry_Bradshaw,0001,0004,0.5136664
Alexis_Dennisoff,0003,0002,0.70714843
Alexis_Dennisoff,0003,0001,0.76225924
Alexis_Dennisoff,0003,0004,0.70798695
Alexis_Dennisoff,0002,0001,0.69143724
Alexis_Dennisoff,0002,0004,0.6291121
Alexis_Dennisoff,0001,0004,0.6899959
Dan_Ackroyd,0002,0001,0.56039155
Dan_Ackroyd,0002,0003,0.3368209
Dan_Ackroyd,0001,0003,0.18056077
Grace_Kelly,0002,0001,0.4452762
Grace_Kelly,0002,0003,0.044077992
Grace_Kelly,0001,0003,0.12680402
Scott_Rolen,0002,0003,0.6095436
Scott_Rolen,0002,0001,0.55516934
Scott_Rolen,0003,0001,0.5425097
Mitsou_Gelinas,0003,0001,0.691157
Mitsou_Gelinas,0003,0002,0.7056881
Mitsou_Gelinas,0001,0002,0.69841194
Federico_Fellini,0002,0004,0.4821589
Federico_Fellini,0002,0001,0.6274322
Federico_Fellini,0002,0003,0.5214089
Federico_Fellini,0004,0001,0.37411278
Federico_Fellini,0004,0003,0.5146123
Federico_Fellini,0001,0003,0.47110385
Rick_Pitino,0002,0004,0.61525714
Rick_Pitino,0002,0003,0.496043
Rick_Pitino,0002,0001,0.67178905
Rick_Pitino,0004,0003,0.62302923
Rick_Pitino,0004,0001,0.6106211
Rick_Pitino,0003,0001,0.56342983
Calbert_Cheaney,0001,0002,0.64636326
Robert_Mueller,0002,0003,0.7204178
Robert_Mueller,0002,0001,0.7493116
Robert_Mueller,0003,0001,0.7716812
Rohinton_Mistry,0002,0001,0.56161535
Alfonso_Portillo,0003,0001,0.6187525
Alfonso_Portillo,0003,0002,0.53583694
Alfonso_Portillo,0003,0004,0.61274123
Alfonso_Portillo,0001,0002,0.55802655
Alfonso_Portillo,0001,0004,0.6237512
Alfonso_Portillo,0002,0004,0.5989393
Imam_Samudra,0002,0003,0.7984484
Imam_Samudra,0002,0001,0.5769727
Imam_Samudra,0003,0001,0.72026265
Tyler_Hamilton,0004,0002,0.7070662
Tyler_Hamilton,0004,0003,0.8155614
Tyler_Hamilton,0004,0001,0.6171446
Tyler_Hamilton,0002,0003,0.6565839
Tyler_Hamilton,0002,0001,0.65433013
Tyler_Hamilton,0003,0001,0.63646483
Thomas_Ulrich,0001,0002,0.6030734
Thomas_Ulrich,0001,0003,0.6296795
Thomas_Ulrich,0001,0004,0.49519867
Thomas_Ulrich,0002,0003,0.64735097
Thomas_Ulrich,0002,0004,0.55482316
Thomas_Ulrich,0003,0004,0.72011137
Madonna,0004,0002,0.33672258
Madonna,0004,0001,0.17950197
Madonna,0004,0003,0.6089279
Madonna,0002,0001,0.42443627
Madonna,0002,0003,0.31418502
Madonna,0001,0003,0.21948881
Carolyn_Dawn_Johnson,0004,0002,0.42121324
Carolyn_Dawn_Johnson,0004,0001,0.38733754
Carolyn_Dawn_Johnson,0004,0003,0.64388263
Carolyn_Dawn_Johnson,0002,0001,0.36699
Carolyn_Dawn_Johnson,0002,0003,0.55289054
Carolyn_Dawn_Johnson,0001,0003,0.47350168
Mickey_Sherman,0002,0001,0.65981317
Mickey_Sherman,0002,0003,0.546787
Mickey_Sherman,0001,0003,0.59291244
Sinead_OConnor,0001,0003,0.35278976
Sinead_OConnor,0001,0004,0.2570702
Sinead_OConnor,0001,0002,0.4982308
Sinead_OConnor,0003,0004,0.41719425
Sinead_OConnor,0003,0002,0.3222745
Sinead_OConnor,0004,0002,0.2400317
Cherie_Blair,0001,0002,0.6839204
Cherie_Blair,0001,0003,0.51377994
Cherie_Blair,0002,0003,0.5606532
Rick_Caruso,0001,0004,0.63431454
Rick_Caruso,0001,0002,0.6761645
Rick_Caruso,0001,0003,0.61755234
Rick_Caruso,0004,0002,0.6643343
Rick_Caruso,0004,0003,0.6416376
Rick_Caruso,0002,0003,0.66924286
Robby_Ginepri,0003,0001,0.5501156
Robby_Ginepri,0003,0002,0.69289696
Robby_Ginepri,0001,0002,0.6763081
Dominik_Hrbaty,0001,0002,0.5869231
Martha_Smith,0003,0001,0.36003003
Martha_Smith,0003,0004,0.4496515
Martha_Smith,0003,0002,0.55784845
Martha_Smith,0001,0004,0.3202287
Martha_Smith,0001,0002,0.409761
Martha_Smith,0004,0002,0.68686724
Alan_Greenspan,0002,0004,0.44590926
Alan_Greenspan,0002,0001,0.5736444
Alan_Greenspan,0002,0003,0.4261437
Alan_Greenspan,0004,0001,0.47331926
Alan_Greenspan,0004,0003,0.655444
Alan_Greenspan,0001,0003,0.4838276
Curtis_Joseph,0002,0004,0.489209
Curtis_Joseph,0002,0003,0.6867124
Curtis_Joseph,0002,0001,0.5005083
Curtis_Joseph,0004,0003,0.61966693
Curtis_Joseph,0004,0001,0.61401343
Curtis_Joseph,0003,0001,0.5456002
Bernard_Siegel,0001,0002,0.021870386
Sasha_Cohen,0001,0002,0.6893765
Sasha_Cohen,0001,0003,0.6065266
Sasha_Cohen,0002,0003,0.67733616
Jan_Petersen,0002,0001,0.70490676
Elizabeth_Berkeley,0001,0003,0.5361867
Elizabeth_Berkeley,0001,0002,0.51578337
Elizabeth_Berkeley,0001,0004,0.4978411
Elizabeth_Berkeley,0003,0002,0.5725122
Elizabeth_Berkeley,0003,0004,0.673873
Elizabeth_Berkeley,0002,0004,0.51976573
Jean-Rene_Fourtou,0003,0004,0.7488141
Jean-Rene_Fourtou,0003,0001,0.67562187
Jean-Rene_Fourtou,0003,0002,0.58259815
Jean-Rene_Fourtou,0004,0001,0.68579674
Jean-Rene_Fourtou,0004,0002,0.5817457
Jean-Rene_Fourtou,0001,0002,0.7429235
Joel_Gallen,0003,0001,0.58267283
Joel_Gallen,0003,0002,0.6733749
Joel_Gallen,0003,0004,0.63554806
Joel_Gallen,0001,0002,0.6782896
Joel_Gallen,0001,0004,0.59357727
Joel_Gallen,0002,0004,0.72424185
Rachel_Corrie,0001,0002,0.45900562
Infanta_Cristina,0003,0001,0.5742291
Infanta_Cristina,0003,0002,0.62395334
Infanta_Cristina,0003,0004,0.7080761
Infanta_Cristina,0001,0002,0.73955965
Infanta_Cristina,0001,0004,0.551293
Infanta_Cristina,0002,0004,0.5659493
Rob_Niedermayer,0001,0004,0.038976453
Rob_Niedermayer,0001,0003,0.5043744
Rob_Niedermayer,0001,0002,0.4893264
Rob_Niedermayer,0004,0003,0.04768018
Rob_Niedermayer,0004,0002,0.08795963
Rob_Niedermayer,0003,0002,0.6196671
Alexa_Vega,0001,0003,0.42446145
Alexa_Vega,0001,0002,0.71714747
Alexa_Vega,0001,0004,0.4962675
Alexa_Vega,0003,0002,0.46111697
Alexa_Vega,0003,0004,0.7303046
Alexa_Vega,0002,0004,0.5110102
Nadia_Petrova,0001,0002,0.56582284
Nadia_Petrova,0001,0004,0.5588466
Nadia_Petrova,0001,0003,0.5324743
Nadia_Petrova,0002,0004,0.662693
Nadia_Petrova,0002,0003,0.54170954
Nadia_Petrova,0004,0003,0.68876946
Fred_Wilpon,0002,0001,0.57018614
Fred_Wilpon,0002,0003,0.67268026
Fred_Wilpon,0001,0003,0.47102055
Luke_Walton,0004,0002,0.6992982
Luke_Walton,0004,0001,0.7061591
Luke_Walton,0004,0003,0.72797287
Luke_Walton,0002,0001,0.72723943
Luke_Walton,0002,0003,0.65480965
Luke_Walton,0001,0003,0.6598437
Felipe_De_Borbon,0003,0004,0.73686486
Felipe_De_Borbon,0003,0002,0.50278914
Felipe_De_Borbon,0003,0001,0.6031155
Felipe_De_Borbon,0004,0002,0.4922584
Felipe_De_Borbon,0004,0001,0.65248907
Felipe_De_Borbon,0002,0001,0.6117898
Tonino_Guerra,0002,0004,0.57987386
Tonino_Guerra,0002,0003,0.46311885
Tonino_Guerra,0002,0001,0.520802
Tonino_Guerra,0004,0003,0.6273757
Tonino_Guerra,0004,0001,0.40357435
Tonino_Guerra,0003,0001,0.3204072
Janet_Thorpe,0002,0001,0.5516491
Monica_Lewinsky,0002,0003,0.62051725
Monica_Lewinsky,0002,0001,0.5443069
Monica_Lewinsky,0002,0004,0.619581
Monica_Lewinsky,0003,0001,0.47187743
Monica_Lewinsky,0003,0004,0.47414684
Monica_Lewinsky,0001,0004,0.47616944
Martha_Sahagun_de_Fox,0002,0001,0.6732252
Martha_Sahagun_de_Fox,0002,0004,0.43484616
Martha_Sahagun_de_Fox,0002,0003,0.5018155
Martha_Sahagun_de_Fox,0001,0004,0.5519494
Martha_Sahagun_de_Fox,0001,0003,0.54983306
Martha_Sahagun_de_Fox,0004,0003,0.57487184
Keith_Olbermann,0002,0004,0.6271683
Keith_Olbermann,0002,0003,0.68377745
Keith_Olbermann,0002,0001,0.7029338
Keith_Olbermann,0004,0003,0.6300286
Keith_Olbermann,0004,0001,0.5380137
Keith_Olbermann,0003,0001,0.5645157
Juliette_Lewis,0001,0003,0.7357609
Juliette_Lewis,0001,0002,0.61456084
Juliette_Lewis,0001,0004,0.6565889
Juliette_Lewis,0003,0002,0.583861
Juliette_Lewis,0003,0004,0.7149483
Juliette_Lewis,0002,0004,0.55047214
Gregory_Peck,0001,0002,0.70531464
Gregory_Peck,0001,0003,0.35870183
Gregory_Peck,0002,0003,0.4041958
Gina_Gershon,0002,0004,0.6186682
Gina_Gershon,0002,0003,0.6234909
Gina_Gershon,0002,0001,0.51835024
Gina_Gershon,0004,0003,0.71527886
Gina_Gershon,0004,0001,0.4973382
Gina_Gershon,0003,0001,0.49319884
Albert_Brooks,0003,0004,0.6862427
Albert_Brooks,0003,0001,0.44901246
Albert_Brooks,0003,0002,0.32307196
Albert_Brooks,0004,0001,0.52652806
Albert_Brooks,0004,0002,0.2871201
Albert_Brooks,0001,0002,0.3893239
Bruce_Arena,0003,0004,0.8135146
Bruce_Arena,0003,0001,0.7178166
Bruce_Arena,0003,0002,0.7576672
Bruce_Arena,0004,0001,0.7076105
Bruce_Arena,0004,0002,0.81931806
Bruce_Arena,0001,0002,0.71145207
Hayden_Panettiere,0004,0001,0.5896463
Hayden_Panettiere,0004,0002,0.42941284
Hayden_Panettiere,0004,0003,0.40052032
Hayden_Panettiere,0001,0002,0.46166033
Hayden_Panettiere,0001,0003,0.44366112
Hayden_Panettiere,0002,0003,0.48752123
Julia_Ormond,0003,0002,0.588809
